Date,Price,CVol,Return,Open,High,Low,Spread,Diff,5ma,10ma,5std
11/15/16,107.11,32264510,1.32,106.57,107.68,106.16,0.014197554,0.008135465,-0.707855054,-0.338617508,1.8497549
11/14/16,105.71,51175500,-2.51,107.71,107.81,104.08,0.035275754,-0.006640229,-0.854988607,-0.651608186,1.668025838
11/11/16,108.43,34143900,0.59,107.12,108.87,106.55,0.021396293,-0.00621579,-0.064784171,-0.416584229,1.624142789
11/10/16,107.79,57134540,-2.79,111.09,111.09,105.83,0.04879859,0.001893939,-0.363812798,-0.542345227,1.610166312
11/09/16,110.88,59176360,-0.16,109.88,111.32,108.05,0.029491342,-0.010624887,-0.019733206,-0.359695417,1.048975876
11/08/16,111.06,24254180,0.59,110.31,111.72,109.70,0.018188367,-0.000905715,0.030620037,-0.568434268,1.046474291
11/07/16,110.41,32560000,1.44,110.08,110.51,109.46,0.009510008,0.01139287,-0.448227766,-0.576307078,1.254385554
11/04/16,108.84,30837000,-0.90,108.53,110.25,108.11,0.019661889,-0.011836475,-0.768384287,-0.630505033,0.756747518
11/03/16,109.83,26932600,-1.07,110.98,111.46,109.55,0.017390513,-0.00546644,-0.720877656,-0.579660427,0.753759349
11/02/16,111.59,28331710,0.09,111.40,112.35,111.23,0.010036742,-0.000807247,-0.699657628,-0.478145164,0.743017671
11/01/16,111.49,43825810,-1.81,113.46,113.77,110.53,0.029060902,-0.000704597,-1.167488574,-0.516908257,0.850415658
10/31/16,113.54,26419400,-0.16,113.65,114.23,113.20,0.009071693,-0.000615547,-0.70438639,-0.343161309,1.028022932
10/28/16,113.72,37861660,-0.66,113.87,115.21,113.45,0.015476609,-0.005328442,-0.492625778,-0.334132913,1.253055851
10/27/16,114.48,34562047,-0.96,115.39,115.86,114.10,0.015373864,-0.001730253,-0.438443198,-0.212181864,1.249652655
10/26/16,115.59,66134220,-2.25,114.31,115.70,113.31,0.020676529,-0.033319239,-0.256632699,-0.146832344,1.220538804
10/25/16,118.25,48128970,0.51,117.95,118.36,117.31,0.008879493,0.002549936,0.133672059,0.167537888,0.553958208
10/24/16,117.65,23538670,0.90,117.10,117.74,117.00,0.006289843,0.004288165,0.018063773,0.13808265,0.51471787
10/21/16,116.60,23192670,-0.39,116.81,116.91,116.28,0.005403087,-0.002135657,-0.175640048,0.222501018,0.158761258
10/20/16,117.06,24125800,-0.05,116.86,117.38,116.33,0.008969759,-0.002219945,0.014079469,0.276722837,0.319530875
10/19/16,117.12,20034590,-0.30,117.25,117.76,113.80,0.033811475,-0.001872819,-0.037031989,0.35614928,0.351436652
10/18/16,117.47,24553480,-0.07,118.18,118.21,117.45,0.006469737,0.005359422,0.201403716,0.390369004,0.502232742
10/17/16,117.55,23624900,-0.07,117.33,117.84,116.78,0.009017439,-0.00255037,0.258101527,0.439834312,0.479704199
10/14/16,117.63,35652190,0.56,117.88,118.17,117.13,0.008841282,0.007693623,0.620642085,0.399752141,0.769238365
10/13/16,116.98,35192406,-0.31,116.79,117.44,115.72,0.014703368,-0.004687234,0.539366204,0.421742527,0.798726431
10/12/16,117.34,37586793,0.89,117.35,117.98,116.75,0.010482359,0.009028375,0.749330548,0.297090576,0.643607873
10/11/16,116.30,64041040,0.22,117.70,118.69,116.20,0.021410146,0.014218009,0.579334292,0.283712913,0.705083441
10/10/16,116.05,36235960,1.74,115.02,116.75,114.72,0.01749246,0.008416623,0.621567098,0.280774188,0.683841356
10/07/16,114.06,24358440,0.15,114.31,114.56,113.51,0.009205681,0.003687769,0.178862197,0.121386867,0.452258822
10/06/16,113.89,28779310,0.74,113.70,114.34,113.13,0.010624287,0.005749668,0.30411885,-0.060177242,0.52317801
10/05/16,113.05,21453090,0.04,113.40,113.66,112.69,0.008580274,0.003539823,-0.155149395,-0.04024856,0.907969143
10/04/16,113.00,29736840,0.43,113.06,114.31,112.63,0.014867257,0.004799147,-0.011908467,-0.046434718,0.999201525
10/03/16,112.52,21701760,-0.47,112.71,113.05,112.28,0.006843228,-0.003007519,-0.060018723,-0.089974911,0.978384105
09/30/16,113.05,36379113,0.78,112.46,113.37,111.80,0.01388766,0.002495989,0.063911537,-0.159694275,0.952559671
09/29/16,112.18,35886992,-1.55,113.16,113.80,111.80,0.01782849,-0.006932865,-0.424473334,-0.293492102,1.109545221
09/28/16,113.95,29641090,0.76,113.69,114.64,113.43,0.010618692,0.005305509,0.074652276,0.201823313,1.033509368
09/27/16,113.09,24607410,0.19,113.00,113.18,112.34,0.007427712,0.001063076,-0.080960968,0.479645197,0.960426277
09/26/16,112.88,29869440,0.15,111.64,113.39,111.55,0.016300496,-0.00949339,-0.119931098,0.69909043,0.950788634
09/23/16,112.71,52481152,-1.67,114.42,114.79,111.55,0.02874634,-0.001744896,-0.383300087,0.9079976,1.035636642
09/22/16,114.62,31073980,0.94,114.35,114.94,114.00,0.008201012,0.007045354,-0.162510869,0.84813786,0.779780606
09/21/16,113.55,36003190,-0.02,113.85,113.99,112.44,0.013632761,0.00246544,0.328994349,0.491816867,1.781436232
09/20/16,113.57,34514273,-0.01,113.05,114.12,112.51,0.014176279,-0.004666314,1.040251362,0.554859019,2.255357083
09/19/16,113.58,47023047,-1.17,115.19,116.18,113.25,0.025796795,0.00234946,1.518111958,0.552955055,2.230499848
09/16/16,114.92,79886914,-0.56,115.12,116.13,114.04,0.018186565,-0.003893744,2.199295287,0.763251454,1.650520655
09/15/16,115.57,90613190,3.40,113.86,115.73,113.49,0.019382193,0.018699114,1.85878659,0.878872491,2.378009731
09/14/16,111.77,112340305,3.54,108.73,113.03,108.60,0.039634965,0.007225567,0.654639385,0.548322513,2.875002387
09/13/16,107.95,62176190,2.38,107.51,108.79,107.24,0.014358499,0.019632018,0.069466676,0.117690186,2.399713938
09/12/16,105.44,45292770,2.24,102.65,105.72,102.53,0.030254173,-0.00465432,-0.412201849,-0.131580679,2.033660554
09/09/16,103.13,46556980,-2.26,104.64,105.72,103.13,0.025113934,-0.008339651,-0.672792379,-0.414136181,1.657568388
09/08/16,105.52,53002030,-2.62,107.25,107.27,105.24,0.019238059,-0.010243632,-0.101041608,-0.230219633,1.451274233
09/07/16,108.36,42364330,0.61,107.83,108.76,107.07,0.015596161,0.001207057,0.44200564,-0.043463941,0.399626341
09/06/16,107.70,26880390,-0.03,107.90,108.30,107.51,0.00733519,0.001578019,0.165913697,-0.073410824,0.650338213
09/02/16,107.73,26802450,0.94,107.70,108.00,106.82,0.010953309,0.009088354,0.149040491,-0.148351209,0.65767525
09/01/16,106.73,26701520,0.59,106.14,106.80,105.62,0.011055936,0.000377003,-0.155479982,-0.216376269,0.544397305
08/31/16,106.10,29662410,0.09,105.66,106.57,105.64,0.008764373,-0.003207547,-0.359397657,-0.288572257,0.349733207
08/30/16,106.00,24863950,-0.77,105.80,106.50,105.50,0.009433962,-0.009548774,-0.528933522,-0.312634089,0.271500266
08/29/16,106.82,24970300,-0.11,106.62,107.44,106.29,0.010765774,-0.002992332,-0.312735345,-0.245004101,0.422369967
08/26/16,106.94,27766290,-0.59,107.41,107.95,106.31,0.015335702,-0.001487404,-0.44574291,-0.113612483,0.447408134
08/25/16,107.57,25086250,-0.43,107.39,107.88,106.68,0.011155527,-0.00592428,-0.277272555,-0.031883267,0.532124364
08/24/16,108.03,23675080,-0.75,108.57,108.75,107.68,0.009904656,-0.002618282,-0.217746857,0.004216716,0.527985124
08/23/16,108.85,21257670,0.31,108.59,109.32,108.53,0.007257694,0.000737259,-0.096334656,0.005108714,0.435780835
08/22/16,108.51,25820230,-0.78,108.86,109.10,107.85,0.011519676,-0.004572056,-0.177272856,0.01437549,0.373849644
08/19/16,109.36,25368070,0.26,108.77,109.69,108.36,0.012161668,-0.002841951,0.218517944,0.174906561,0.573890901
08/18/16,109.08,21984700,-0.13,109.23,109.60,109.02,0.005317198,9.15583E-05,0.21350602,0.301310734,0.5735835
08/17/16,109.22,25355980,-0.15,109.10,109.37,108.34,0.009430507,-0.002559883,0.226180289,0.375571572,0.564778359
08/16/16,109.38,33794450,-0.09,109.63,110.23,109.21,0.009325288,0.001370113,0.106552083,0.515581273,0.708463019
08/15/16,109.48,25868210,1.20,108.14,109.54,108.08,0.013335769,-0.000369754,0.206023836,0.376673285,0.708646045
08/12/16,108.18,18660430,0.23,107.78,108.44,107.78,0.006100943,-0.00138979,0.131295177,0.433070104,0.586589003
08/11/16,107.93,27484510,-0.06,108.52,108.93,107.85,0.010006486,0.004814815,0.389115448,0.39744718,0.860881212
08/10/16,108.00,24008510,-0.74,108.71,108.90,107.76,0.010555556,-0.000919033,0.524962854,0.538945146,0.824152457
08/09/16,108.81,26315200,0.41,108.23,108.94,108.01,0.008547009,-0.00129187,0.924610462,1.263019531,0.457773597
08/08/16,108.37,28037220,0.83,107.52,108.37,107.16,0.011165452,0.000372162,0.547322734,1.153587752,1.187619673
08/05/16,107.48,40553400,1.52,106.27,107.65,106.18,0.013676963,0.003778219,0.734845032,0.936989148,1.310677173
08/04/16,105.87,27408650,0.61,105.58,106.00,105.28,0.006800793,-0.001985065,0.405778911,0.707474002,1.269949863
08/03/16,105.79,30202640,1.25,104.81,105.84,104.77,0.010114378,0.003158499,0.552927438,0.593010281,1.340817453
08/02/16,104.48,33816560,-1.48,106.05,106.07,104.00,0.019812404,0,1.601428601,0.476639676,3.021884182
08/01/16,106.05,38167870,1.77,104.41,106.15,104.41,0.016407355,0.001919202,1.759852771,0.628689372,2.834902739
07/29/16,104.21,27733690,-0.12,104.19,104.55,103.68,0.008348527,-0.001437608,1.139133264,0.558418726,3.155013161
07/28/16,104.34,39869840,1.35,102.83,104.45,102.82,0.015622005,-0.001165614,1.009169092,0.569866357,3.232516065
07/27/16,102.95,92344810,6.50,104.27,104.35,102.75,0.015541525,0.078566256,0.633093124,0.633053014,3.291765679
07/26/16,96.67,56239820,-0.69,96.82,97.97,96.42,0.01603393,-0.0053421,-0.648149249,-0.073035453,0.512906384
07/25/16,97.34,40382920,-1.34,98.25,98.84,96.92,0.019724676,-0.004155686,-0.502474026,0.041164647,0.595444512
07/22/16,98.66,28313670,-0.77,99.26,99.30,98.31,0.010034462,-0.001709746,-0.022295812,0.205987655,0.710277941
07/21/16,99.43,32702030,-0.53,99.83,101.00,99.13,0.018807201,-0.00130052,0.130563621,0.360561124,0.577843415
07/20/16,99.96,26275970,0.09,100.00,100.46,99.74,0.007252901,0.001301692,0.633012905,0.456500889,0.875308543
07/19/16,99.87,23779920,0.04,99.56,100.00,99.34,0.006608591,-0.002704598,0.502078343,0.504337028,1.014689425
07/18/16,99.83,36493870,1.06,98.70,100.13,98.60,0.015326054,-0.000809881,0.58480332,0.406473056,0.984003244
07/15/16,98.78,30136990,-0.01,98.92,99.30,98.50,0.008098805,0.001315923,0.434271122,0.330510869,0.949534295
07/14/16,98.79,38919000,1.98,97.39,98.99,97.32,0.016904545,0.005368019,0.590558627,0.458641148,0.922015559
07/13/16,96.87,25892170,-0.56,97.41,97.67,96.84,0.008568184,-0.000102648,0.279988873,0.346986095,0.502000067
07/12/16,97.42,24167460,0.45,97.17,97.70,97.12,0.005953603,0.001959167,0.506595714,0.571846018,0.174089528
07/11/16,96.98,23794950,0.31,96.75,97.65,96.73,0.009486492,0.000724038,0.228142793,0.380866442,0.674399161
07/08/16,96.68,28912100,0.77,96.49,96.89,96.05,0.008688457,0.00573275,0.226750616,0.068879096,0.674194306
07/07/16,95.94,25139560,0.43,95.70,96.50,95.62,0.009172399,0.001779546,0.32672367,0.049308416,0.800385083
07/06/16,95.53,30949090,0.57,94.60,95.66,94.37,0.013503611,-0.004105695,0.413983317,-0.031145545,0.837281144
07/05/16,94.99,27705210,-0.94,95.39,95.40,94.46,0.009895779,-0.005214308,0.637096323,-0.002819298,1.01789501
07/01/16,95.89,26026540,0.30,95.49,96.47,95.33,0.011836479,-0.001150628,0.533590092,0.066910413,1.223685596
06/30/16,95.60,35836360,1.27,94.44,95.77,94.30,0.015376569,0.000423729,-0.088992424,-0.190999396,1.94777338
06/29/16,94.40,36531008,0.87,93.97,94.55,93.63,0.009745763,0.004060263,-0.228106839,-0.275910059,1.848657618
06/28/16,93.59,40444910,1.68,92.90,93.66,92.14,0.016241051,0.009343764,-0.476274407,-0.395292394,1.745561721
06/27/16,92.04,46622190,-1.46,93.00,93.05,91.50,0.016840504,-0.004282655,-0.642734919,-0.551368534,1.512122046
06/24/16,93.40,75311360,-2.81,92.91,94.66,92.65,0.021466809,-0.033194589,-0.399769266,-0.556522857,1.444861178
06/23/16,96.10,32240190,0.58,95.94,96.29,95.25,0.01082206,0.004081633,-0.293006368,-0.357853729,1.225325346
06/22/16,95.55,29219120,-0.38,96.25,96.89,95.35,0.016117216,0.00354499,-0.32371328,-0.343654422,1.199773036
06/21/16,95.91,35546360,0.85,94.94,96.35,94.68,0.017453863,-0.00168244,-0.314310381,-0.315207049,1.199451334
06/20/16,95.10,34411900,-0.24,96.00,96.57,95.03,0.016193481,0.007028218,-0.460002149,-0.359824776,1.058349924
06/17/16,95.33,61008220,-2.28,96.62,96.65,95.30,0.014161334,-0.009533573,-0.713276448,-0.263189215,1.141204778
06/16/16,97.55,31326820,0.42,96.45,97.75,96.07,0.017221937,-0.00710315,-0.42270109,-0.015147253,0.767772075
06/15/16,97.14,29445230,-0.33,97.82,98.41,97.03,0.0142063,0.003693823,-0.363595565,-0.132512299,0.855434925
06/14/16,97.46,31931940,0.12,97.32,98.48,96.75,0.017699569,-0.000205465,-0.316103718,-0.239875186,0.864426022
06/13/16,97.34,38020490,-1.51,98.69,99.12,97.10,0.020752003,-0.001416574,-0.259647404,-0.30103166,0.90839632
06/10/16,98.83,31712940,-0.82,98.53,99.35,98.48,0.008759486,-0.011239338,0.186898018,-0.15624338,0.654964423
06/09/16,99.65,26601350,0.72,98.50,99.99,98.46,0.015353738,-0.00444714,0.392406583,0.005346277,0.348357533
06/08/16,98.94,20848130,-0.09,99.02,99.56,98.68,0.008894279,-0.00010098,0.098570967,0.109275256,0.560502338
06/07/16,99.03,22409450,0.41,99.25,99.87,98.96,0.009189135,0.00628612,-0.163646655,0.27080535,0.884390325
06/06/16,98.63,23292500,0.73,97.99,101.89,97.55,0.044002839,0.000714869,-0.342415916,0.357323697,0.829184054
06/03/16,97.92,28504890,0.20,97.79,98.27,97.45,0.008374183,0.000716332,-0.499384778,0.393095505,0.62596535
06/02/16,97.72,40191600,-0.75,97.60,97.84,96.63,0.012382317,-0.008734511,-0.381714028,0.334557985,0.817422553
06/01/16,98.46,29173290,-1.40,99.02,99.54,98.33,0.012289255,-0.008411776,0.119979546,0.524165979,1.209450968
05/31/16,99.86,42307207,-0.49,99.60,100.40,98.82,0.015822151,-0.007473842,0.705257355,0.622821363,0.973970134
05/27/16,100.35,36341240,-0.06,99.44,100.47,99.25,0.012207275,-0.009660392,1.057063309,1.042837952,0.719525438
05/26/16,100.41,56331160,0.79,99.68,100.73,98.64,0.02081466,0.000602289,1.285575789,1.068739365,0.375213194
05/25/16,99.62,38642113,1.76,98.67,99.74,98.11,0.016362176,0.007865169,1.050829998,0.754867097,0.839867525
05/24/16,97.90,35140168,1.52,97.22,98.09,96.84,0.012768131,0.008192471,0.928352412,0.481768909,0.751124876
05/23/16,96.43,38018640,1.27,95.87,97.19,95.67,0.015762729,0.006826297,0.540385371,0.39722167,0.859443212
05/20/16,95.22,32025970,1.08,94.64,95.43,94.52,0.009556816,0.004670913,1.028612595,0.277696862,1.679858721
05/19/16,94.20,30442100,-0.38,94.64,94.64,93.57,0.011358811,0.000846024,0.851902941,0.113646591,1.718754885
05/18/16,94.56,42062390,1.14,94.16,95.21,93.89,0.013959391,0.007166542,0.458904196,0.111373955,2.222025556
05/17/16,93.49,46916940,-0.42,94.55,94.70,93.01,0.0180768,0.00713677,0.035185406,-0.107090318,2.260271924
05/16/16,93.88,61259760,3.71,92.39,94.39,91.65,0.029186195,0.020658418,0.254057969,0.09891166,2.25871552
05/13/16,90.52,44392770,0.20,90.00,91.67,90.00,0.018448962,-0.00376356,-0.473218872,-0.282944649,1.208084087
05/12/16,90.34,76314690,-2.35,92.72,92.78,89.47,0.036639362,0.002270025,-0.624609759,-0.417812503,1.148716007
05/11/16,92.51,28719110,-0.97,93.48,93.57,92.46,0.011998703,0.000642261,-0.236156286,-0.488905353,0.634520178
05/10/16,93.42,33686840,0.68,93.33,93.57,92.11,0.015628345,0.005819593,-0.249366042,-1.017275135,0.654108607
05/09/16,92.79,32936440,0.08,93.00,93.77,92.59,0.012716888,0.003019845,-0.056234648,-1.154641414,1.030812217
05/06/16,92.72,43699887,-0.56,93.37,93.45,91.85,0.017256255,0.001394251,-0.092670425,-1.21896663,1.028208299
05/05/16,93.24,35890500,-0.40,94.00,94.07,92.68,0.014907765,-0.002017199,-0.211015248,-1.190561666,1.124644511
05/04/16,94.19,41025480,-1.04,95.20,95.90,93.82,0.022083024,0.000210128,-0.741654419,-1.258497497,1.711134554
05/03/16,95.18,56831280,1.64,94.20,95.74,93.68,0.021643202,0.00598035,-1.785184229,-1.13390644,3.025134772
05/02/16,93.64,48160100,-0.11,93.97,94.08,92.40,0.017941051,0.002400256,-2.25304818,-1.351399923,2.496845101
04/29/16,93.74,68531480,-1.15,93.99,94.72,92.51,0.023575848,-0.008857956,-2.345262834,-1.556480415,2.404565894
04/28/16,94.83,82242690,-3.06,97.61,97.88,94.25,0.038279026,-0.0021468,-2.170108084,-1.642251398,2.541451131
04/27/16,97.82,114602090,-6.26,96.00,98.71,95.68,0.030975261,-0.080019166,-1.775340575,-1.331233327,2.522548843
04/26/16,104.35,56016168,-0.69,103.91,105.30,103.91,0.013320556,-0.011134374,-0.482628651,-0.560579391,0.482181542
04/25/16,105.08,28031590,-0.57,105.00,105.65,104.51,0.010848877,-0.006434519,-0.449751666,-0.360856615,0.469544187
04/22/16,105.68,33683120,-0.27,105.01,106.48,104.62,0.017600303,-0.009059168,-0.767697996,-0.270950519,0.905382869
04/21/16,105.97,31552530,-1.08,106.93,106.93,105.52,0.013305653,-0.001866891,-1.114394713,-0.232529454,0.996243971
04/20/16,107.13,30611030,0.21,106.64,108.09,106.06,0.018948941,-0.002525489,-0.887126079,-0.342345803,1.126370717
04/19/16,106.91,32384880,-0.53,107.88,108.00,106.23,0.016555982,0.003721623,-0.638530131,-0.258197209,1.502310644
04/18/16,107.48,60821460,-2.16,108.89,108.95,106.94,0.018701154,-0.00873919,-0.271961563,-0.323055307,1.740102889
04/15/16,109.85,46938970,-2.01,112.11,112.30,109.73,0.023395539,8.92061E-05,0.225796958,-0.00456988,1.385797596
04/14/16,112.10,25473920,0.05,111.62,112.39,111.33,0.009455843,-0.003748661,0.649335804,0.287895881,0.673071435
04/13/16,112.04,33257320,1.45,110.80,112.34,110.80,0.013745091,0.003259689,0.202434473,0.230514578,1.455086052
04/12/16,110.44,27232330,1.30,109.34,110.50,108.66,0.01666063,0.002935241,0.122135714,0.260230693,1.378158218
04/11/16,109.02,29407520,0.33,108.97,110.61,108.83,0.016327279,0.002852936,-0.374149051,0.366693623,1.290853667
04/08/16,108.66,23581740,0.11,108.91,109.77,108.17,0.01472483,0.003408882,-0.234936717,0.288139031,1.417294447
04/07/16,108.54,31801870,-2.18,109.95,110.42,108.12,0.021181131,-0.009102379,-0.073544043,0.233740184,1.509424407
04/06/16,110.96,26404080,1.05,110.23,110.98,109.20,0.016041817,0.003824788,0.258594682,0.396550727,1.039258117
04/05/16,109.81,26578650,-1.18,109.51,110.73,109.42,0.011929697,-0.014488841,0.398325672,0.368304601,1.205480713
04/04/16,111.12,37356200,1.03,110.42,112.19,110.27,0.017278618,0.003909446,1.107536296,0.485251238,1.08240581
04/01/16,109.99,25873950,0.92,108.78,110.00,108.20,0.016365124,-0.001926782,0.81121478,0.393856557,1.292294091
03/31/16,108.99,25888450,-0.52,109.72,109.90,108.88,0.009358657,0.001460387,0.541024411,0.286063013,1.401153494
03/30/16,109.56,45601152,1.75,108.65,110.42,108.60,0.016611902,0.009008172,0.534506771,0.471001608,1.407386327
03/29/16,107.68,31190080,2.37,104.89,107.79,104.88,0.027024517,-0.002851982,0.33828353,0.497346929,1.256577824
03/28/16,105.19,19411370,-0.45,106.00,106.19,105.06,0.010742466,0.00312293,-0.13703382,0.286057274,0.545655395
03/24/16,105.67,26132960,-0.43,105.47,106.25,104.89,0.012870256,-0.006218788,-0.023501665,0.439221284,0.521684517
03/23/16,106.13,25703500,-0.55,106.48,107.07,105.90,0.011024216,-0.002248876,0.031101614,0.487508838,0.480732347
03/22/16,106.72,32444380,0.76,105.25,107.29,105.21,0.019490255,-0.006231706,0.407496445,0.551702586,0.624479521
03/21/16,105.91,35502680,-0.01,105.93,107.65,105.14,0.023698423,9.44109E-05,0.656410327,0.392764485,0.960265182
03/18/16,105.92,44205168,0.11,106.34,106.50,105.19,0.012367825,0.00510397,0.709148369,0.283039596,0.920991965
03/17/16,105.80,34420710,-0.16,105.52,106.47,104.96,0.014272212,-0.004246485,0.901944233,0.420466263,0.864258504
03/16/16,105.97,38303490,1.33,104.61,106.31,104.59,0.016231009,0.000286862,0.943916061,0.51094944,0.802669335
03/15/16,104.58,40067727,2.01,103.96,105.18,103.85,0.012717537,0.01404604,0.695908727,0.399921656,0.844382833
03/14/16,102.52,25076060,0.25,101.91,102.91,101.78,0.01102224,-0.003422648,0.129118643,0.596129577,0.676828994
03/11/16,102.26,27408240,1.08,102.24,102.28,101.50,0.007627616,0.010576258,-0.143069178,0.54800313,0.862196314
